717 21289
157 297
318 351 185959765
472 405 354660223
152 265 622223253
69 59 903220650
265 94 912377518
142 574 238264752
552 32 24820791
260 703 791060252
589 559 442903676
122 501 239575356
125 428 18199873
260 367 131395293
262 2 775563734
37 18 136614781
558 331 649913300
251 42 814462490
295 697 225549589
141 635 834678638
560 230 261736660
642 76 510968827
450 36 850420989
639 369 703707576
406 16 136027687
596 119 920321931
258 153 542462747
68 188 408169091
525 311 700931404
76 688 528523818
631 671 685292502
427 542 80103445
586 490 351268074
650 682 279306606
430 714 886545215
216 76 548330537
126 526 92904676
538 77 444626822
79 107 687850246
592 66 143091998
262 284 45270202
76 592 955271558
166 402 742037399
696 41 154289981
61 572 905749194
689 691 74680970
271 90 802478471
299 443 276130235
46 525 22570883
484 391 975606006
307 469 301822674
85 564 196691502
141 242 434782496
488 119 688613625
675 660 375307458
428 583 84257013
168 231 354531029
612 274 334060721
222 304 889254144
629 340 796581289
297 316 1089084
247 232 93938880
281 259 796847180
705 596 128096840
20 638 847776233
354 486 159634490
312 678 767672602
138 333 243704182
189 69 920775505
356 529 499223122
232 650 991419838
155 264 937142267
502 245 726352565
300 437 303765627
129 103 100681633
218 4 797953946
195 696 138500069
52 611 677891974
53 694 839358861
498 410 987194212
251 277 644553132
608 121 526287225
700 108 818403246
220 614 197885512
363 157 434715154
686 552 492599098
619 262 422887172
458 27 552960515
172 311 823186294
688 514 666930543
568 610 755021434
225 172 629814343
4 420 452827627
626 90 759522515
53 72 324811962
571 516 501110110
295 269 220795724
518 375 43314195
452 678 314297178
51 180 582383596
390 660 14924504
673 390 749411331
668 550 346661138
156 459 227861684
714 66 72810593
253 90 120409407
500 350 788886412
501 257 515201886
637 408 453580832
520 169 437395135
316 255 600917921
227 578 682954787
307 253 349670636
342 288 852847368
436 442 384281234
289 642 220648702
219 364 353857873
628 629 264645557
280 442 816312027
644 150 822436050
572 163 241335458
697 396 26988589
704 250 415957635
440 569 389029820
378 4 268102368
430 527 412964948
402 311 457430385
307 491 122826114
170 94 142376135
40 458 981673395
128 595 416966205
608 298 161158639
696 4 96676533
673 182 300769043
182 459 443716387
380 179 279474316
666 621 848629033
493 251 435068999
570 389 136776291
389 673 59400085
677 621 376334517
72 201 268713376
162 657 772573168
453 88 939599091
284 594 37926257
647 347 221878078
349 342 617052205
25 410 876626860
27 484 352643481
548 506 839538273
148 475 997768399
681 288 708229453
153 40 36970353
683 666 205845572
645 207 860799877
89 644 754250007
656 38 684548709
110 229 842009247
670 312 975711782
535 602 803794112
245 695 828119122
433 485 924261731
348 481 674958323
489 678 543385761
484 306 470658863
236 58 419243506
74 346 195320448
71 226 421700375
194 223 224731119
473 99 651390111
486 242 366925893
277 518 96715121
47 467 523632118
585 551 282236385
588 661 940484451
283 560 562507916
85 619 528220227
7 516 288623314
687 402 327606575
79 526 969137461
314 403 272323664
174 544 673972833
713 81 102017727
341 254 588293177
533 541 680686954
94 714 928777145
587 684 284324274
452 485 938611885
686 322 911504308
613 450 274537952
645 107 278025558
376 370 133880774
231 239 376521750
320 532 666969657
353 413 94285962
312 416 386327591
31 122 293125438
700 540 226615630
657 403 277568584
641 686 509852834
602 19 284969656
55 467 671892345
679 330 275440027
23 302 386304752
211 78 904985839
86 125 928486430
597 365 228457603
526 658 907662910
186 447 999414918
527 205 661027987
525 200 997447438
361 668 919774776
53 386 865104517
194 433 389317662
626 135 930447464
127 540 924991981
341 658 562698195
576 433 238611381
277 56 20005196
494 618 742700961
476 128 38062558
23 368 678542379
403 604 19789144
679 141 589224257
417 480 217978541
364 600 385302253
482 176 544687380
268 105 476981477
606 460 552514492
416 659 123367507
593 225 559956898
576 421 585103760
537 55 818877812
518 199 717778393
716 354 755117235
317 459 94287504
635 453 273598495
39 236 293844241
706 118 479531564
474 503 96408355
293 709 85477049
64 490 783391348
157 169 52668646
453 334 723145763
489 253 145867843
477 509 186163862
627 556 614889676
288 612 343295776
616 232 481330185
397 533 185586583
562 293 743151701
617 481 864598104
492 557 304909863
606 92 51571622
74 167 905969638
9 84 786907853
668 70 753488516
656 541 220655274
484 200 966336984
320 246 472267272
458 390 921711638
569 430 989080043
434 422 728995118
194 272 837383238
610 255 207024589
344 599 430538796
616 648 231508454
701 430 242534489
541 9 216862993
254 497 542666352
397 683 72480187
404 130 126383367
565 253 766734428
653 307 205588357
507 561 229612368
97 318 332083177
160 347 291184882
431 261 241758566
696 4 663532746
218 684 139295427
196 505 913025553
345 382 821730546
59 595 631941312
264 620 917346337
127 630 851931868
253 284 927968321
164 448 897292370
650 126 27819956
235 597 207304930
416 108 491828796
140 325 602828280
201 34 768398444
53 332 358890369
547 315 723818283
415 475 894323143
419 579 449966620
490 188 467928954
470 567 364364578
367 336 661469526
358 134 922562268
494 143 597567313
529 362 342972744
512 158 754010256
259 599 907226019
100 186 583393501
141 103 769202454
28 447 66388938
537 169 905093722
222 584 867233316
576 230 661655983
491 46 538916476
294 90 246846639
115 326 721930219
604 152 46459121
218 332 267907156
24 64 794260773
38 133 293538160
187 655 33795075
267 575 344521234
622 174 183650088
648 252 521953522
169 606 107819313
298 630 736200380
40 516 123950983
390 628 735008831
201 263 565486985
189 395 359868212
228 110 164284904
476 660 197814956
127 271 833568358
329 298 150474778
105 9 26737487
426 191 612709395
83 223 752262927
104 487 443691464
707 149 932039084
48 523 842850217
717 249 16550155
293 85 340823418
194 63 968728745
216 378 321971732
135 531 435746559
39 525 644037947
205 303 897919964
708 275 965124880
480 227 781534481
15 72 78565194
15 586 862435028
53 129 492623775
546 297 635069429
458 15 727041424
162 353 604898220
47 337 692137007
454 196 179114169
303 410 94072997
42 70 629201426
444 536 318026733
67 579 235935903
554 599 996597249
229 624 254095157
183 17 497887742
358 500 844845826
433 521 246490505
487 129 647460111
239 3 475686566
121 291 579889761
315 714 62826518
484 449 85319525
666 216 409695564
9 212 912557941
692 595 43493917
362 262 341266937
530 659 834822276
389 659 650994751
420 614 918961325
91 362 782026214
361 473 933655825
710 466 239543138
643 368 284299340
557 3 512863278
604 479 276716907
167 428 764265008
306 328 120233091
405 301 915755252
22 578 520820153
702 228 16983093
675 698 501335524
577 517 355786509
148 270 626173436
438 616 797393315
220 703 668755613
179 218 152151320
367 248 374442816
700 135 951806849
104 146 792064627
234 535 614298697
396 488 31840199
645 644 385233486
34 7 671597708
86 59 149500637
102 702 726231738
470 142 190803531
230 264 612963817
49 239 854451288
473 12 800898802
127 255 286190219
633 31 477237754
331 43 616130969
64 626 40695321
660 393 123501290
188 18 459357244
558 464 286735842
498 60 418585164
544 102 712841284
505 351 599327197
438 536 794922652
549 46 186117361
688 714 396631616
30 184 516859666
238 226 561972635
542 343 736090315
685 229 176715242
359 588 178800125
426 118 522763457
438 235 998738783
595 554 760178967
87 692 189015128
21 598 806628814
447 133 987130899
3 239 622085017
113 415 56656720
68 432 282437085
681 713 412389094
457 292 95798848
578 268 514190405
489 60 484947314
277 506 238544656
586 583 875373299
669 621 338555712
421 329 188248266
531 484 133498977
544 108 103770722
101 268 188421516
33 179 4226818
592 194 788551292
671 264 312953438
644 438 644856267
13 205 282092950
354 384 628149063
318 85 479896321
559 41 504935796
93 77 959569573
161 579 876127347
410 625 549771
293 52 869660075
289 258 569362813
30 3 234272884
391 613 255549992
661 399 334002693
461 213 390118131
709 125 362782683
143 426 325152994
37 47 454228766
583 264 297345487
5 546 827161158
405 540 447080959
613 594 774411014
165 426 367864956
281 94 698333014
650 555 581865469
288 300 373011800
483 640 409356083
276 708 576060054
695 522 235056339
689 367 150635957
164 205 151678272
96 439 385756991
36 376 81022105
20 471 456070549
157 66 262923449
54 482 500389394
350 489 699275856
61 101 702475768
134 32 929601671
496 480 380300841
97 621 243421457
326 314 473647065
608 680 338793057
514 220 718208985
77 13 330723718
5 145 32680271
373 165 505298969
571 613 161383774
496 159 389965052
222 550 3570014
321 703 78419768
163 52 395400243
224 393 874605978
592 650 288964211
714 17 486531225
116 696 137855835
355 692 353903830
709 679 103106792
31 224 671008192
505 323 211180375
111 695 868122103
71 266 290773520
560 223 612441762
635 298 803708217
134 522 489629234
111 605 483421124
137 406 118888164
110 153 226955258
264 651 330467235
714 331 755468320
397 287 236685146
603 149 687627108
359 350 693975810
197 517 434461921
36 523 6894919
322 422 136539295
63 330 568525247
33 401 861568945
5 195 645211080
379 317 17923789
716 413 850405485
710 426 920565114
244 652 555484243
596 115 859755904
301 51 559081736
674 646 86220273
124 4 95190848
305 712 18771301
298 622 519502185
239 369 698730171
564 467 898742094
643 500 209208130
523 445 553906286
618 84 36986684
406 130 771151525
121 259 192855285
350 313 676386327
315 694 590790680
268 587 597062985
428 297 991394053
702 693 94168140
369 468 155968017
282 58 112387015
155 80 65470295
107 567 249782252
551 338 863958761
206 301 166323251
213 10 812669721
16 606 118311109
359 664 222064867
245 300 335818786
146 335 94918203
21 297 140633309
549 252 298208479
640 284 372247620
93 12 934439097
433 561 165414258
323 528 883822304
252 618 285748788
471 336 331307870
377 277 85350916
678 64 375929041
308 173 484051441
319 603 897236457
211 400 909109530
59 604 767068838
426 581 629602412
605 80 655986889
603 415 87281397
127 385 388955525
158 217 36475772
72 126 792505216
250 302 521297105
519 625 249634186
212 606 677436867
600 502 706924229
250 482 610752824
292 178 258316745
542 291 985921857
477 552 668853583
576 351 769360518
603 692 758351722
102 257 200419604
310 536 908330397
348 61 145521596
381 366 169080592
313 382 187143529
116 291 72184727
248 618 700189524
589 10 716593742
118 15 263482011
513 43 457253950
531 437 311378434
653 138 505781544
175 206 692059780
390 239 540494945
681 124 872291240
237 191 731896180
618 65 480386932
654 42 114586660
515 477 174246368
465 197 629237525
80 626 695996535
359 14 35461425
168 228 810685293
127 422 892607001
67 638 287456103
445 693 7055651
565 219 466463718
521 606 486161546
191 537 577406659
628 706 558286609
166 57 356755414
350 14 592568221
467 441 815894534
380 208 930280148
381 340 457634181
361 633 236018076
23 147 852522197
519 101 20328523
26 408 133646835
71 672 269860771
366 29 261702175
530 297 438731160
607 137 334298410
602 476 99099207
13 122 48446864
105 119 595434563
59 239 507705234
172 680 239975
292 218 19933853
571 475 905527597
306 231 323329786
631 370 610756309
200 382 701025645
85 338 625319010
262 84 461007140
29 158 454523280
588 125 131994680
664 259 2305505
192 125 430527899
32 421 159319915
196 189 256457341
424 693 405485754
527 635 231030461
315 528 658051539
320 267 796835175
111 400 70613061
151 44 2085575
68 179 7406911
224 409 603276128
629 370 413550665
109 491 644704030
492 287 544095586
350 473 223875472
480 147 778506067
487 651 147759181
569 493 253736933
467 224 619640704
20 65 776423987
67 407 220339889
589 138 988889462
269 386 568994735
278 717 784877469
365 224 283283962
419 537 790811644
691 712 557110540
495 581 746807514
498 33 601998644
352 287 274381000
662 179 923746907
164 455 951369704
565 670 325756450
180 203 416223279
447 249 526678948
513 525 693710346
136 125 199841849
382 715 118818192
49 398 231676505
167 264 223912729
628 243 795844024
350 251 813315144
697 484 991744369
710 396 270912859
157 94 131389863
165 10 668197682
126 344 384772059
196 602 550125653
661 333 293818603
683 543 572245712
44 333 19329871
256 637 492823397
341 56 192336548
550 346 15929927
151 624 799482896
455 424 418325150
349 702 499838061
580 352 241100496
234 373 194453782
182 2 930622091
572 473 703852519
484 250 361323323
571 614 156918822
156 509 168730170
682 701 996853626
253 128 475223096
483 424 461222457
91 127 598201241
435 389 996923333
338 216 453366132
640 316 543032864
473 29 150385134
150 329 499626552
275 380 100817605
399 525 893616780
404 222 628171596
180 169 563851801
129 45 300978384
251 269 866738376
162 362 110807617
521 553 259173546
596 427 464297406
649 477 208051345
663 324 119258223
129 347 682110904
278 198 44351943
530 375 837668954
176 208 55809816
466 578 407340337
379 616 19258448
426 354 846322586
500 393 815797903
653 273 900070030
638 302 650694769
242 16 779206484
190 621 719543501
164 48 489493801
348 275 697172125
480 294 596572787
694 533 950071433
715 579 494262784
608 142 396843707
402 116 404376292
75 5 470068149
219 639 225560067
615 174 708923051
19 386 684078433
194 71 879643476
233 607 629813427
16 60 459862278
497 297 824618542
503 531 71532992
647 252 122328842
222 390 786630205
391 542 993167673
71 111 116128622
607 397 376436850
129 420 296521084
348 222 444855197
705 503 140144201
73 457 601582730
217 279 921305757
482 26 855954744
483 7 948712128
202 357 779046456
397 107 34238335
574 33 737412802
98 170 905308657
46 162 731025174
150 709 860968457
625 222 330411462
314 196 214704526
502 443 695130006
613 552 738201999
146 445 636823205
177 701 97601866
175 506 575836132
157 382 139018150
148 707 744499812
107 419 599105609
105 223 957078801
581 187 286593882
11 105 612495327
46 492 49113285
341 78 685158870
467 657 917514755
101 516 687119588
112 97 684666658
593 653 744518309
278 244 407443416
233 368 229171569
35 387 953976073
19 368 415364318
559 428 516497641
574 506 399098414
523 146 533467512
31 618 98024028
660 569 677113982
213 634 768994795
674 343 140769462
714 4 203971417
66 623 48662775
532 61 431231342
572 650 591729087
142 661 865663693
55 571 235296503
109 524 827166789
