425 21861
84 113
84 376 6526428
384 123 152317819
28 414 468531284
178 243 879778404
357 312 140760332
41 295 763583747
374 186 30419112
136 348 908554727
201 203 196234172
120 123 851302336
212 252 846579961
119 234 940167054
238 76 182804827
42 351 107543247
57 43 814601968
310 212 792373136
193 47 113733486
41 224 453187856
379 134 498683294
413 38 860319449
220 308 961560394
189 245 181531821
349 184 711293297
259 159 276743317
293 260 320279957
379 112 327500495
246 42 504658496
187 250 687327816
301 234 38851584
339 125 643479309
61 212 773893047
169 409 949371767
346 390 55173469
39 86 807449866
106 372 921822845
5 234 907008956
172 271 844804833
83 237 183897696
322 335 104518289
369 60 480318970
72 162 516142470
309 44 81715645
150 348 841673750
275 251 266918861
85 377 128789216
264 278 997871700
301 160 57045535
106 119 177491395
329 305 62671604
265 15 318373139
147 235 938228086
305 401 413737707
64 110 961418124
188 285 546431944
51 27 223247107
20 176 712998417
409 40 116955811
253 163 446572460
346 6 32450873
27 377 792687449
252 141 240152689
190 420 581479088
412 259 473731594
271 302 230737288
395 209 721502054
280 75 397680915
133 293 542301021
287 42 203306618
353 241 148832760
255 178 840021310
302 77 138810297
187 199 123540036
196 324 365816646
221 384 594681303
414 180 287509217
113 65 894700930
22 70 503302952
292 282 522225836
95 304 330183976
348 268 725957221
78 11 374241403
4 218 483208515
397 235 809361894
63 356 652894318
347 371 414397463
3 73 826753691
135 30 701257520
372 6 787061496
2 109 761444750
339 28 746097186
247 334 303007235
148 291 412286602
228 200 977697436
298 74 642658949
321 122 355633119
46 133 420509622
99 146 600159771
295 43 451766639
151 111 208203370
153 206 933011583
139 419 295977031
153 351 420359488
235 40 490337400
5 394 401734430
203 229 334128735
336 92 222652222
194 43 607283169
146 401 130092187
391 332 434784294
233 257 698110940
198 285 213254368
36 219 74994030
235 121 571903323
264 356 717125339
193 343 606556910
261 251 104619151
71 137 638420986
180 415 635627233
294 31 901920533
278 227 780578921
242 382 799234159
141 209 135965686
332 97 763606185
158 215 160526205
69 365 692846107
120 80 862418393
178 160 486532714
344 375 982202977
236 311 510220418
157 89 260409618
383 363 937489167
272 23 981386120
413 122 451209858
213 363 907527858
222 407 359525947
29 80 855666321
358 224 191228377
399 330 148005239
27 248 416211003
86 346 965232712
352 47 667901087
294 125 371213682
251 355 134049821
259 287 152720104
325 142 413381889
30 222 445122469
183 339 308534011
297 178 889518546
318 316 240048082
10 229 467463187
398 97 35275333
178 295 6803056
78 223 224065442
195 280 694597941
117 229 846531969
107 254 7787721
205 379 960084664
159 278 845079540
355 258 206345044
61 337 128133806
86 45 42206835
133 343 66835906
381 223 696056599
311 99 663192083
345 56 551904959
368 26 801821338
119 392 528630757
319 55 689314987
177 28 427063351
72 308 232318266
249 262 46635680
410 289 235885399
184 5 163481179
254 16 10641270
283 416 54102107
63 119 708396690
151 191 689823328
405 220 552550401
75 256 643302854
414 215 530280692
378 343 12071741
46 183 922645745
100 158 34835090
201 73 146631541
269 362 73368982
170 326 759750372
322 417 132913211
421 247 950154047
262 379 18711068
37 309 568301088
278 243 22538103
203 284 579774416
408 106 283580550
399 314 894428494
382 275 944251845
103 290 939067726
421 418 627254625
137 262 668592269
375 59 949693308
340 255 426451179
139 98 30381026
359 164 170450129
241 397 752245104
183 322 986777943
383 197 571775421
162 232 135564898
254 11 930987777
15 285 566550911
165 329 130495030
375 360 376167688
222 273 554270599
252 54 788126241
351 88 273786552
139 113 144917284
321 19 611699145
111 22 16892271
396 96 820987037
89 333 429017446
12 190 321779967
175 290 70169027
232 265 760838115
314 107 606487601
311 84 833866806
366 207 590801394
84 50 815946451
306 98 886606213
320 149 615060783
269 340 156232663
24 285 39706165
377 156 163052896
359 147 685297820
198 265 727626596
234 18 98911183
113 388 325442322
38 236 736234087
50 158 308554323
61 391 888206636
288 392 530072266
11 171 928173547
39 26 7175840
12 377 191215274
127 334 312410536
62 276 570903228
322 220 855982333
98 222 490526285
190 43 561189429
365 284 981743425
45 423 891725236
53 103 639939584
322 227 58400628
14 4 205199649
57 308 353466520
248 281 754412102
151 225 284919437
89 231 998159182
75 314 505220975
378 325 616206447
240 96 203904289
200 96 383300146
2 225 545103005
121 166 89202613
397 32 11699589
31 283 493672766
318 133 222297546
264 349 899497983
31 344 501187321
166 317 69852198
131 111 812482383
126 323 611799640
24 405 46512983
360 383 46329289
411 50 523787122
19 124 315654096
272 297 326200872
41 152 618993730
235 129 600915378
43 35 153500283
153 243 757415738
52 131 889464729
390 416 354579561
257 177 175869505
269 215 749447314
129 50 553922568
360 404 299641165
288 89 275722895
13 191 448798839
210 127 18486664
310 304 696896972
312 20 671075619
370 329 638583569
31 268 827083944
119 342 463205935
35 22 238586058
376 225 473951638
16 196 542049321
267 139 521323252
387 342 909119169
171 100 121233046
316 392 593966842
80 113 108356602
338 245 593782558
215 358 515182639
295 339 53796626
49 188 883227083
230 364 426792470
77 53 637288850
56 231 463251454
145 338 388589096
162 315 464129046
310 178 109170664
355 23 725605857
222 46 214407495
383 24 994628707
379 109 5711500
282 197 384990796
293 292 83861227
115 342 312961925
228 173 967468712
220 396 389834788
173 148 976204865
103 268 235113897
96 168 562960276
349 307 457473825
159 54 9002065
243 71 335339053
153 31 667934120
99 157 880471263
102 374 812143302
107 29 356433091
267 236 420369580
376 367 757162130
425 308 659652186
101 424 881476202
363 346 19050602
232 237 90114332
230 209 894352874
312 122 251301522
293 20 745261270
76 218 123565773
229 81 375660995
148 183 511815326
383 153 641585044
47 266 900627174
146 294 86840858
230 133 484773917
34 286 201878907
324 229 674058704
398 150 237483767
159 423 366320261
314 274 142025551
109 297 516053274
396 152 589143707
189 409 336957394
225 40 792608043
236 147 615714341
162 363 588218348
370 220 445418830
180 62 223648892
75 306 579018503
183 257 351083056
34 25 441860964
110 155 383873147
331 309 359511587
84 368 980128119
136 374 474623318
227 343 638727981
78 105 764612858
15 34 459714052
406 266 616911437
413 110 833078165
211 49 379072096
95 341 504159908
93 217 445490733
51 366 919551987
54 107 260859422
398 107 815935732
2 411 514867157
417 218 845199802
145 330 26746664
121 55 996212414
180 410 52501195
289 303 58405918
361 49 308975409
360 157 104346681
179 81 389494653
50 398 948820140
29 400 553204998
92 279 772505216
252 4 574523822
388 323 359404529
42 26 297626669
328 285 578602012
240 301 810551927
349 88 25498725
153 95 742052333
53 101 228532628
345 240 235285122
350 166 934019394
24 31 733384617
69 176 612680763
104 77 924604413
7 204 928559742
320 176 835525039
281 357 256814803
56 118 197307650
358 288 934844496
310 335 605405125
152 310 816835734
252 324 856360673
383 42 665023860
160 265 110405821
24 134 951816648
6 334 244519371
39 302 611979102
409 398 446851928
118 87 746892996
198 130 753166067
260 366 930897690
138 87 89174197
425 245 364673546
108 145 131579829
265 132 553867548
63 315 863257984
80 14 168407698
177 127 338063019
263 172 348458240
212 176 211243580
403 310 564474124
18 47 166856491
376 328 744109046
53 329 299505627
237 46 725459265
204 297 859088415
245 318 917325409
135 15 384402421
160 182 710977600
187 146 628146968
225 264 626686859
250 99 955104712
77 301 974535986
136 65 808336037
360 148 118048908
328 362 73627162
416 121 26062473
74 144 349324577
17 10 562118931
310 305 730626793
353 318 994223595
74 48 771079114
5 76 262049830
281 192 890721402
76 310 905770291
298 289 756797671
122 317 148099333
311 76 507954439
72 354 254781032
351 315 826521082
377 48 278753011
145 192 338810060
70 142 325482475
16 402 226224731
110 57 609242781
150 364 44915888
179 136 47420423
19 6 506837777
75 164 269788222
330 120 745361311
30 73 803716525
108 332 738324523
48 168 502466033
197 110 801788987
315 280 478614373
412 386 480781577
267 347 46492155
7 56 226009743
124 155 223007074
214 292 72285616
391 141 35489862
147 423 362931461
188 340 788533189
36 213 688853942
126 299 553351925
89 190 433339957
211 49 742076285
119 197 708766114
252 212 245342118
6 354 747042594
262 74 573348631
328 402 15541396
359 5 693803600
137 138 832883356
54 14 690860482
318 327 301165143
245 22 92358067
31 391 507356157
285 340 346670829
217 417 563042909
172 387 467351138
307 275 654432102
252 129 474932480
370 150 157072283
179 73 4933526
202 33 205891656
1 203 575529214
420 1 633949627
115 408 299143435
82 43 375241782
381 253 64723424
425 34 513164435
215 33 561178880
224 169 42349422
195 394 683841188
224 348 297111955
300 161 483186634
164 296 250375743
249 244 265640556
117 189 507835385
342 191 251961092
306 116 553994842
221 155 794159637
36 293 888751430
114 130 995044887
413 293 240245175
339 63 946325608
142 155 740244199
316 307 681228125
134 396 552069611
121 384 236701534
260 413 268065852
420 105 56936660
176 89 536619121
88 348 438983206
382 328 621898705
26 146 765162756
139 111 2150887
407 255 654143960
384 166 176257640
40 133 732377929
66 1 521728414
39 362 634331654
133 335 171434148
355 39 854312308
246 74 762419829
380 392 687477229
267 362 957795140
252 291 852817429
393 106 808476978
191 324 953488090
245 242 144712331
72 22 921493302
310 11 461879773
288 247 835201405
192 346 374182454
417 353 74476954
55 334 192975046
32 259 222730110
322 34 228220077
273 407 606843092
290 411 538289296
33 188 188562387
144 222 767311103
57 128 159831989
87 179 364633518
312 272 993092465
196 131 135526340
423 344 646219059
136 168 352148883
45 169 760039212
121 52 188195427
368 78 411669503
138 72 852661356
49 242 29222501
197 206 416943549
303 340 429977522
156 418 709362644
180 222 297520806
249 34 305397319
410 30 96180144
81 308 199404894
404 289 417610459
177 418 989735781
95 6 257098536
296 337 269400876
115 147 857881195
304 291 604254268
406 294 169212902
248 137 99381334
99 141 637076356
152 89 702326452
58 40 617615267
262 98 808852376
353 140 960317526
384 5 970359999
109 242 476557682
191 170 916460551
173 75 192862253
341 219 110993149
283 176 787867600
209 217 635158998
387 280 543644720
288 317 787881380
337 315 542820921
172 391 949706680
418 35 122766738
43 409 67047438
379 140 889933969
325 104 445326790
256 258 408915653
145 241 964772495
130 348 225105537
424 265 977661727
328 201 27418688
357 332 701330855
126 292 835552783
340 104 89449019
82 158 209926312
288 327 851003232
241 24 808429597
220 87 98147953
343 346 222783243
359 27 685539396
393 201 336378980
212 232 551187231
22 301 328444993
300 221 234433162
386 77 667110848
354 28 159928171
4 100 74567487
123 258 511029949
332 180 804782913
248 103 345000317
314 418 215555597
405 382 532745943
13 107 234747206
224 351 984187962
128 145 560057100
321 158 479877283
79 94 826208901
374 222 294722858
386 199 766586236
140 416 321293570
166 328 225827612
239 88 997316688
182 16 966263006
374 395 22966236
408 122 172818401
262 219 422260382
400 148 987433893
136 404 252112547
5 126 472777104
176 395 568938260
345 149 422043782
333 144 809168855
385 249 763857192
365 35 326289682
273 183 678163585
135 407 72008979
425 108 181350800
228 59 752383075
150 371 457408682
140 391 722804397
201 52 797105806
330 350 612094770
380 193 561328574
302 61 994147431
390 70 717768876
298 394 963530063
195 117 52584209
254 156 303411569
345 20 911799028
337 226 657756107
66 22 329570735
49 366 889055521
241 222 152482777
245 100 905060019
408 387 148268707
246 418 866491139
295 228 386205003
85 194 913448626
89 186 511332336
286 339 596907877
293 207 128761432
14 407 848744486
350 308 152959443
131 422 494100394
97 170 651782011
371 66 822737638
175 357 46390363
99 254 558773643
406 82 819592523
57 389 696077726
349 172 992767836
17 20 520000176
57 82 598984428
137 254 205979024
362 156 796267996
52 307 56665561
139 251 138576774
119 340 742136533
164 86 416799439
284 40 671300921
256 85 970091321
102 146 87081256
76 8 830599663
102 88 148257900
304 372 308591829
222 395 778886503
333 52 495218983
2 151 16150410
328 29 438433517
413 337 169870255
401 66 711370780
425 60 980315696
262 38 190813815
194 202 998919371
112 64 584634089
10 394 564788028
171 407 310871775
411 402 910050326
317 194 84406959
44 284 332678656
132 269 617124055
397 148 539675393
164 42 429640828
394 110 299490188
51 406 115591964
233 318 460798468
173 289 396573795
160 6 373644556
184 212 696295420
392 43 945984410
135 420 432791238
408 264 912615513
50 79 957339526
274 57 860056722
208 120 805844991
294 357 540322326
53 191 817950586
47 210 355873243
174 360 34802679
383 57 892991068
233 395 618832669
269 110 84303676
123 15 825856278
162 90 839910453
64 47 29963968
416 335 917735267
310 363 274456031
128 276 762369598
282 146 680830413
337 23 243546503
353 327 601317901
223 19 313138243
169 105 469718700
21 220 549852070
254 204 304385504
271 11 102297645
274 235 713603539
53 38 353320022
284 185 299865591
322 156 382544790
42 302 328458681
323 270 262280832
189 359 898410221
276 286 607776765
39 331 897177510
61 119 284224401
337 381 153277817
33 345 773926952
71 245 659113128
245 376 91729828
112 280 118640438
32 238 160227716
72 43 619183059
290 316 623948106
110 1 847950153
48 61 556354562
341 165 162410089
218 322 418594231
166 219 345408378
316 182 397692829
152 55 20910394
379 11 207044601
1 412 373177195
42 72 379261629
268 196 225752722
133 178 453908526
373 85 823452770
295 394 148577400
264 391 401486928
306 15 989362107
196 328 927770877
382 410 483772112
371 139 204324014
400 224 568185693
145 170 685348045
299 318 405724162
349 204 333537258
48 233 447006999
65 361 793869366
390 346 413159588
164 181 735763698
301 211 325112799
177 14 750333685
101 399 22736809
142 44 924673080
29 200 279612242
235 107 78994626
114 5 953215705
331 132 633267644
294 277 73150876
341 357 93841465
112 129 817879418
339 86 688985911
165 57 375630955
211 398 146943058
368 343 909857724
124 122 465520254
251 228 260190653
421 220 443521591
423 349 216001937
306 298 476750182
288 311 269203156
206 238 157470736
40 107 63834348
161 243 988243372
291 393 511090344
283 417 989387499
156 310 247909126
194 222 364995327
214 298 946970608
19 27 162456556
13 286 754031608
87 193 809752736
121 303 676855676
418 190 962277278
389 406 521969999
221 352 910480448
353 16 67981999
187 3 306088718
368 38 388380988
281 270 927506016
130 383 532793196
